Year,Geography,TableID,Field,Value,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,Label
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1091.0,55,025,011101,,55025011101,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,6398.0,55,025,011301,,55025011301,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1735.0,55,025,011301,,55025011301,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3258.0,55,025,011302,,55025011302,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,668.0,55,025,011302,,55025011302,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,1953.0,55,025,012201,,55025012201,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,394.0,55,025,012201,,55025012201,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3220.0,55,025,001704,,55025001704,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,89.0,55,025,001704,,55025001704,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,4358.0,55,025,001705,,55025001705,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,0.0,55,025,001705,,55025001705,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3169.0,55,025,001802,,55025001802,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,165.0,55,025,001802,,55025001802,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3656.0,55,025,001804,,55025001804,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,317.0,55,025,001804,,55025001804,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3586.0,55,025,010501,,55025010501,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1082.0,55,025,010501,,55025010501,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,8503.0,55,025,010502,,55025010502,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1871.0,55,025,010502,,55025010502,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3575.0,55,025,010903,,55025010903,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,726.0,55,025,010903,,55025010903,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,9366.0,55,025,010904,,55025010904,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,2419.0,55,025,010904,,55025010904,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,8834.0,55,025,011401,,55025011401,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1425.0,55,025,011401,,55025011401,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,10871.0,55,025,011402,,55025011402,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,2637.0,55,025,011402,,55025011402,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,6671.0,55,025,012501,,55025012501,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1402.0,55,025,012501,,55025012501,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,5084.0,55,025,012502,,55025012502,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1508.0,55,025,012502,,55025012502,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,5051.0,55,025,013301,,55025013301,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1473.0,55,025,013301,,55025013301,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,5938.0,55,025,003100,,55025003100,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1333.0,55,025,003100,,55025003100,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,2586.0,55,025,000100,,55025000100,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,330.0,55,025,000100,,55025000100,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,2598.0,55,025,001000,,55025001000,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,398.0,55,025,001000,,55025001000,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,4253.0,55,025,002200,,55025002200,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,544.0,55,025,002200,,55025002200,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,7759.0,55,025,010702,,55025010702,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1574.0,55,025,010702,,55025010702,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,7686.0,55,025,010901,,55025010901,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1750.0,55,025,010901,,55025010901,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,4729.0,55,025,011505,,55025011505,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1272.0,55,025,011505,,55025011505,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,5591.0,55,025,011506,,55025011506,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1068.0,55,025,011506,,55025011506,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,7035.0,55,025,011600,,55025011600,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1880.0,55,025,011600,,55025011600,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,6831.0,55,025,012202,,55025012202,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1673.0,55,025,012202,,55025012202,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,9832.0,55,025,013200,,55025013200,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,2310.0,55,025,013200,,55025013200,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,3263.0,55,025,002301,,55025002301,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1057.0,55,025,002301,,55025002301,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,5896.0,55,025,013302,,55025013302,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1381.0,55,025,013302,,55025013302,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,6238.0,55,025,013700,,55025013700,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,1794.0,55,025,013700,,55025013700,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,0.0,55,025,991702,,55025991702,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,0.0,55,025,991702,,55025991702,With a Disability
2019,All Tracts in Madison City DownTown,C18108,C18108_001E,0.0,55,025,991703,,55025991703,Total Civilian Noninstitutionalized Population
2019,All Tracts in Madison City DownTown,C18108,C18108_005E,0.0,55,025,991703,,55025991703,With a Disability
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,2485.0,55,025,000402,,55025000402,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,9.0,55,025,000402,,55025000402,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,13.0,55,025,000402,,55025000402,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,5742.0,55,025,000300,,55025000300,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000300,,55025000300,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,25.0,55,025,000300,,55025000300,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,3135.0,55,025,000401,,55025000401,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000401,,55025000401,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,000401,,55025000401,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,3079.0,55,025,000202,,55025000202,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000202,,55025000202,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,23.0,55,025,000202,,55025000202,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,1684.0,55,025,001501,,55025001501,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,001501,,55025001501,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,35.0,55,025,001501,,55025001501,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,5519.0,55,025,000600,,55025000600,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,000600,,55025000600,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,292.0,55,025,000600,,55025000600,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,6237.0,55,025,001401,,55025001401,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,36.0,55,025,001401,,55025001401,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,308.0,55,025,001401,,55025001401,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,4520.0,55,025,001402,,55025001402,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,41.0,55,025,001402,,55025001402,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,87.0,55,025,001402,,55025001402,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,6329.0,55,025,001900,,55025001900,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,14.0,55,025,001900,,55025001900,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,5.0,55,025,001900,,55025001900,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,4346.0,55,025,002100,,55025002100,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002100,,55025002100,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,47.0,55,025,002100,,55025002100,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,1689.0,55,025,002500,,55025002500,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,002500,,55025002500,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,38.0,55,025,002500,,55025002500,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,3225.0,55,025,010400,,55025010400,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,010400,,55025010400,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,010400,,55025010400,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,8595.0,55,025,011102,,55025011102,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,011102,,55025011102,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,34.0,55,025,011102,,55025011102,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,5685.0,55,025,011800,,55025011800,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,011800,,55025011800,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,64.0,55,025,011800,,55025011800,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,6701.0,55,025,011900,,55025011900,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,011900,,55025011900,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,7.0,55,025,011900,,55025011900,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,3869.0,55,025,012900,,55025012900,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,3.0,55,025,012900,,55025012900,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,012900,,55025012900,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,4484.0,55,025,013000,,55025013000,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,0.0,55,025,013000,,55025013000,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,0.0,55,025,013000,,55025013000,Other Language Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_001E,4508.0,55,025,013100,,55025013100,Total Population 5 Years and Over
2019,All Tracts in Madison City DownTown,B16004,B16004_007E,4.0,55,025,013100,,55025013100,Spanish Speakers: Speak English Less Than Very Well
2019,All Tracts in Madison City DownTown,B16004,B16004_028E,15.0,55,025,013100,,55025013100,Other Language Speakers: Speak English Less Than Very Well
